date,fin_balance_sh,fin_balance_sz,total_balance
2023-05-17,7991.04757554,2724.39,10715.43757554
2023-05-18,8003.33234607,2724.39,10727.72234607
2023-05-19,7989.90859126,2724.39,10714.29859126
2023-05-22,7979.3920615,2724.39,10703.7820615
2023-05-23,7976.17811068,2724.39,10700.56811068
2023-05-24,7985.21240902,2724.39,10709.60240902
2023-05-25,7987.81795051,2724.39,10712.20795051
2023-05-26,7965.63903105,2724.39,10690.02903105
2023-05-29,7963.22875039,2724.39,10687.61875039
2023-05-30,7960.2280839,2724.39,10684.618083899999
2023-05-31,7960.1635269,2724.39,10684.5535269
2023-06-01,7966.18537929,2724.39,10690.57537929
2023-06-02,7937.63018085,2724.39,10662.02018085
2023-06-05,7948.00775064,2724.39,10672.39775064
2023-06-06,7935.31616301,2724.39,10659.70616301
2023-06-07,7928.64051105,2724.39,10653.03051105
2023-06-08,7916.51918244,2724.39,10640.90918244
2023-06-09,7896.38708164,2724.39,10620.77708164
2023-06-12,7914.73411003,2724.39,10639.12411003
2023-06-13,7908.65774379,2724.39,10633.047743789999
2023-06-14,7906.76904593,2724.39,10631.15904593
2023-06-15,7903.27545076,2724.39,10627.66545076
2023-06-16,7885.91168297,2724.39,10610.30168297
2023-06-19,7899.71120399,2724.39,10624.10120399
2023-06-20,7910.935978,2724.39,10635.325978
2023-06-21,7870.37186941,2724.39,10594.76186941
2023-06-26,7877.12188223,2724.39,10601.51188223
2023-06-27,7871.20957421,2724.39,10595.59957421
2023-06-28,7862.31800629,2724.39,10586.70800629
2023-06-29,7864.1066742,2724.39,10588.4966742
2023-06-30,7832.26088823,2724.39,10556.65088823
2023-07-03,7839.98849919,2724.39,10564.37849919
2023-07-04,7839.714788,2724.39,10564.104788
2023-07-05,7842.7813212,2724.39,10567.1713212
2023-07-06,7842.61635891,2724.39,10567.00635891
2023-07-07,7825.02584946,2724.39,10549.41584946
2023-07-10,7832.01237762,2724.39,10556.40237762
2023-07-11,7825.71583256,2724.39,10550.10583256
2023-07-12,7810.51055987,2724.39,10534.90055987
2023-07-13,7794.55604465,2724.39,10518.94604465
2023-07-14,7781.3606652,2724.39,10505.7506652
2023-07-17,7790.20474911,2724.39,10514.59474911
2023-07-18,7789.81466192,2724.39,10514.20466192
2023-07-19,7794.59367022,2724.39,10518.98367022
2023-07-20,7773.41748149,2724.39,10497.80748149
2023-07-21,7753.60683356,2724.39,10477.99683356
2023-07-24,7741.75758666,2724.39,10466.14758666
2023-07-25,7734.9632899,2724.39,10459.3532899
2023-07-26,7730.33707971,2724.39,10454.727079709999
2023-07-27,7728.15264336,2724.39,10452.54264336
2023-07-28,7717.38791954,2724.39,10441.77791954
2023-07-31,7763.35930356,2724.39,10487.74930356
2023-08-01,7770.08041989,2724.39,10494.47041989
2023-08-02,7792.71737175,2724.39,10517.10737175
2023-08-03,7806.71615824,2724.39,10531.10615824
2023-08-04,7813.4796366,2724.39,10537.8696366
2023-08-07,7839.81992071,2724.39,10564.20992071
2023-08-08,7845.34538648,2724.39,10569.73538648
2023-08-09,7838.43970802,2724.39,10562.829708019999
2023-08-10,7839.45120737,2724.39,10563.84120737
2023-08-11,7810.24673066,2724.39,10534.63673066
2023-08-14,7814.10434854,2724.39,10538.49434854
2023-08-15,7811.00855178,2724.39,10535.39855178
2023-08-16,7806.8396524,2724.39,10531.2296524
2023-08-17,7813.41249849,2724.39,10537.80249849
2023-08-18,7794.88941864,2724.39,10519.27941864
2023-08-21,7807.02810581,2724.39,10531.41810581
2023-08-22,7808.59067794,2724.39,10532.98067794
2023-08-23,7793.7456639,2724.39,10518.1356639
2023-08-24,7787.32166498,2724.39,10511.71166498
2023-08-25,7742.47931274,2724.39,10466.86931274
2023-08-28,7772.3001024,2724.39,10496.6901024
2023-08-29,7799.67475132,2724.39,10524.06475132
2023-08-30,7802.09182682,2724.39,10526.48182682
2023-08-31,7792.33172137,2724.39,10516.72172137
2023-09-01,7767.63712757,2724.39,10492.02712757
2023-09-04,7791.05502412,2724.39,10515.44502412
2023-09-05,7803.37204683,2724.39,10527.76204683
2023-09-06,7817.18041569,2724.39,10541.57041569
2023-09-07,7808.91295406,2724.39,10533.30295406
2023-09-08,7790.01626762,2724.39,10514.40626762
2023-09-11,7909.74243568,2724.39,10634.13243568
2023-09-12,7947.65813108,2724.39,10672.04813108
2023-09-13,7978.51219031,2724.39,10702.90219031
2023-09-14,7982.44489927,2724.39,10706.83489927
2023-09-15,7994.08861556,2724.39,10718.47861556
2023-09-18,8017.62703001,2724.39,10742.01703001
2023-09-19,8015.88926746,2724.39,10740.27926746
2023-09-20,8016.52657829,2724.39,10740.91657829
2023-09-21,8021.21565764,2724.39,10745.60565764
2023-09-22,8016.02446146,2724.39,10740.414461459999
2023-09-25,8029.75697974,2724.39,10754.14697974
2023-09-26,8029.38147537,2724.39,10753.77147537
2023-09-27,8037.46732205,2724.39,10761.85732205
2023-09-28,7955.95784222,2724.39,10680.34784222
2023-10-09,8016.90693064,2724.39,10741.29693064
2023-10-10,8047.14607611,2724.39,10771.53607611
2023-10-11,8058.80232519,2724.39,10783.19232519
2023-10-12,8071.84297945,2724.39,10796.23297945
2023-10-13,8065.92107132,2724.39,10790.31107132
2023-10-16,8086.50956659,2724.39,10810.89956659
2023-10-17,8084.25392961,2724.39,10808.64392961
2023-10-18,8086.95220942,2724.39,10811.34220942
2023-10-19,8113.76046151,2724.39,10838.15046151
2023-10-20,8115.13004395,2724.39,10839.52004395
2023-10-23,8123.95870791,2724.39,10848.34870791
2023-10-24,8128.82427571,2724.39,10853.21427571
2023-10-25,8129.61564203,2724.39,10854.00564203
2023-10-26,8125.05287117,2724.39,10849.44287117
2023-10-27,8102.32952483,2724.39,10826.71952483
2023-10-30,8148.8950026,2724.39,10873.2850026
2023-10-31,8155.27162949,2724.39,10879.66162949
2023-11-01,8178.13626569,2724.39,10902.52626569
2023-11-02,8159.65385343,2724.39,10884.04385343
2023-11-03,8131.65051421,2724.39,10856.04051421
2023-11-06,8193.27277875,2724.39,10917.66277875
2023-11-07,8215.26092866,2724.39,10939.65092866
2023-11-08,8246.32593494,2724.39,10970.715934939999
2023-11-09,8250.47825135,2724.39,10974.868251349999
2023-11-10,8254.2266279,2724.39,10978.616627899999
2023-11-13,8279.91882641,2724.39,11004.308826409999
2023-11-14,8303.72804413,2724.39,11028.11804413
2023-11-15,8323.5780738,2724.39,11047.968073799999
2023-11-16,8320.22057391,2724.39,11044.61057391
2023-11-17,8319.7560153,2724.39,11044.146015299999
2023-11-20,8352.68167806,2724.39,11077.07167806
2023-11-21,8343.31560086,2724.39,11067.70560086
2023-11-22,8347.46932505,2724.39,11071.85932505
2023-11-23,8349.56462548,2724.39,11073.954625479999
2023-11-24,8327.18672134,2724.39,11051.57672134
2023-11-27,8334.04572997,2724.39,11058.435729969999
2023-11-28,8332.9450808,2724.39,11057.3350808
2023-11-29,8336.55196071,2724.39,11060.941960709999
2023-11-30,8328.85252348,2724.39,11053.24252348
2023-12-01,8329.24455327,2724.39,11053.63455327
2023-12-04,8341.06455014,2724.39,11065.454550139999
2023-12-05,8342.15113904,2724.39,11066.541139039999
2023-12-06,8347.1446818,2724.39,11071.5346818
2023-12-07,8360.82635421,2724.39,11085.216354209999
2023-12-08,8345.23805754,2724.39,11069.62805754
2023-12-11,8356.00321392,2724.39,11080.393213919999
2023-12-12,8363.75013527,2724.39,11088.14013527
2023-12-13,8377.09803552,2724.39,11101.48803552
2023-12-14,8372.15537839,2724.39,11096.54537839
2023-12-15,8374.63560463,2724.39,11099.02560463
2023-12-18,8363.99914567,2724.39,11088.38914567
2023-12-19,8369.72616963,2724.39,11094.116169629999
2023-12-20,8345.94703843,2724.39,11070.33703843
2023-12-21,8349.32767439,2724.39,11073.71767439
2023-12-22,8318.97728706,2724.39,11043.36728706
2023-12-25,8315.37266706,2724.39,11039.76266706
2023-12-26,8301.56676857,2724.39,11025.956768569999
2023-12-27,8306.39021091,2724.39,11030.78021091
2023-12-28,8326.11883792,2724.39,11050.508837919999
2023-12-29,8284.81994098,2724.39,11009.20994098
2024-01-02,8311.42083711,2724.39,11035.810837109999
2024-01-03,8309.9438546,2724.39,11034.3338546
2024-01-04,8321.28138742,2724.39,11045.67138742
2024-01-05,8287.09528427,2724.39,11011.48528427
2024-01-08,8289.72334142,2724.39,11014.11334142
2024-01-09,8268.97619326,2724.39,10993.366193259999
2024-01-10,8258.73985989,2724.39,10983.12985989
2024-01-11,8266.38502547,2724.39,10990.775025469999
2024-01-12,8237.48027298,2724.39,10961.870272979999
2024-01-15,8240.41494146,2724.39,10964.80494146
2024-01-16,8221.91705187,2724.39,10946.307051869999
2024-01-17,8228.93295095,2724.39,10953.32295095
2024-01-18,8190.22418564,2724.39,10914.614185639999
2024-01-19,8157.17641554,2724.39,10881.566415539999
2024-01-22,8092.96563322,2724.39,10817.35563322
2024-01-23,8070.32444057,2724.39,10794.71444057
2024-01-24,8059.44834168,2724.39,10783.83834168
2024-01-25,8076.17147167,2724.39,10800.56147167
2024-01-26,8046.55756758,2724.39,10770.94756758
2024-01-29,8041.26169828,2724.39,10765.65169828
2024-01-30,8002.44506696,2724.39,10726.83506696
2024-01-31,7924.90224505,2724.39,10649.29224505
2024-02-01,7868.3796733,2724.39,10592.7696733
2024-02-02,7736.47722879,2724.39,10460.867228789999
2024-02-05,7552.17822166,2724.39,10276.56822166
2024-02-06,7483.3330291,2724.39,10207.7230291
2024-02-07,7420.1935472,2724.39,10144.5835472
2024-02-08,7328.14563056,2724.39,10052.53563056
2024-02-19,7402.27803446,2724.39,10126.668034459999
2024-02-20,7427.93395834,2724.39,10152.323958339999
2024-02-21,7453.00060748,2724.39,10177.39060748
2024-02-22,7477.23231736,2724.39,10201.62231736
2024-02-23,7494.92807896,2724.39,10219.31807896
2024-02-26,7542.28891893,2724.39,10266.67891893
2024-02-27,7596.79567384,2724.39,10321.18567384
2024-02-28,7613.94539302,2724.39,10338.33539302
2024-02-29,7635.88251469,2724.39,10360.27251469
2024-03-01,7639.98784017,2724.39,10364.37784017
2024-03-04,7678.75774743,2724.39,10403.147747429999
2024-03-05,7655.43467209,2724.39,10379.82467209
2024-03-06,7678.31575541,2724.39,10402.70575541
2024-03-07,7672.38154523,2724.39,10396.77154523
2024-03-08,7670.76407729,2724.39,10395.15407729
2024-03-11,7717.35920375,2724.39,10441.74920375
2024-03-12,7756.28762488,2724.39,10480.67762488
2024-03-13,7793.91222769,2724.39,10518.30222769
2024-03-14,7800.46280509,2724.39,10524.85280509
2024-03-15,7785.95728857,2724.39,10510.34728857
2024-03-18,7852.38788824,2724.39,10576.77788824
2024-03-19,7881.23561308,2724.39,10605.62561308
2024-03-20,7915.79255249,2724.39,10640.18255249
2024-03-21,7945.58886114,2724.39,10669.97886114
2024-03-22,7923.6770049,2724.39,10648.0670049
2024-03-25,7919.01990178,2724.39,10643.40990178
2024-03-26,7916.48382622,2724.39,10640.87382622
2024-03-27,7900.56026671,2724.39,10624.95026671
2024-03-28,7914.83877673,2724.39,10639.22877673
2024-03-29,7886.04704752,2724.39,10610.43704752
2024-04-01,7919.41850462,2724.39,10643.80850462
2024-04-02,7926.50902165,2724.39,10650.89902165
2024-04-03,7894.44473453,2724.39,10618.834734529999
2024-04-08,7922.57829262,2724.39,10646.96829262
2024-04-09,7925.37585653,2724.39,10649.76585653
2024-04-10,7910.62513076,2724.39,10635.015130759999
2024-04-11,7906.06930947,2724.39,10630.45930947
2024-04-12,7895.1721462,2724.39,10619.5621462
2024-04-15,7888.82659697,2724.39,10613.21659697
2024-04-16,7862.3263998,2724.39,10586.7163998
2024-04-17,7888.06155953,2724.39,10612.45155953
2024-04-18,7900.46778078,2724.39,10624.85778078
2024-04-19,7879.30724525,2724.39,10603.69724525
2024-04-22,7879.29072445,2724.39,10603.68072445
2024-04-23,7862.54233863,2724.39,10586.93233863
2024-04-24,7853.21617854,2724.39,10577.60617854
2024-04-25,7845.58673597,2724.39,10569.97673597
2024-04-26,7838.66647546,2724.39,10563.05647546
2024-04-29,7873.2731579,2724.39,10597.6631579
2024-04-30,7794.61836084,2724.39,10519.00836084
2024-05-06,7877.90499055,2724.39,10602.294990549999
2024-05-07,7893.11964241,2724.39,10617.50964241
2024-05-08,7909.7256969,2724.39,10634.1156969
2024-05-09,7912.98030035,2724.39,10637.37030035
2024-05-10,7908.29373066,2724.39,10632.68373066
2024-05-13,7923.63204543,2724.39,10648.02204543
2024-05-14,7939.05998906,2724.39,10663.44998906
2024-05-15,7933.16171463,2724.39,10657.551714629999
2024-05-16,7945.31737028,2724.39,10669.70737028
2024-05-17,7911.76970437,2724.39,10636.15970437
2024-05-20,7918.45812829,2724.39,10642.84812829
2024-05-21,7927.46660438,2724.39,10651.85660438
2024-05-22,7931.48030302,2724.39,10655.87030302
2024-05-23,7921.60302563,2724.39,10645.99302563
2024-05-24,7890.56561769,2724.39,10614.95561769
2024-05-27,7887.1145573,2724.39,10611.5045573
2024-05-28,7888.22130899,2724.39,10612.611308989999
2024-05-29,7884.33019337,2724.39,10608.72019337
2024-05-30,7886.13622634,2724.39,10610.52622634
2024-05-31,7869.48396207,2724.39,10593.87396207
2024-06-03,7863.77890389,2724.39,10588.16890389
2024-06-04,7841.68558915,2724.39,10566.07558915
2024-06-05,7839.52108368,2724.39,10563.91108368
2024-06-06,7820.07095818,2724.39,10544.46095818
2024-06-07,7783.01107436,2724.39,10507.40107436
2024-06-11,7819.44510323,2724.39,10543.83510323
2024-06-12,7823.14849008,2724.39,10547.53849008
2024-06-13,7829.07000391,2724.39,10553.46000391
2024-06-14,7809.64504299,2724.39,10534.035042989999
2024-06-17,7829.64014854,2724.39,10554.03014854
2024-06-18,7842.95044737,2724.39,10567.34044737
2024-06-19,7834.35205481,2724.39,10558.74205481
2024-06-20,7816.83922089,2724.39,10541.22922089
2024-06-21,7788.54571234,2724.39,10512.93571234
2024-06-24,7762.85059177,2724.39,10487.24059177
2024-06-25,7726.34470591,2724.39,10450.73470591
2024-06-26,7720.54530413,2724.39,10444.93530413
2024-06-27,7702.57844269,2724.39,10426.96844269
2024-06-28,7664.97289908,2724.39,10389.36289908
2024-07-01,7656.58553562,2724.39,10380.97553562
2024-07-02,7658.41762398,2724.39,10382.80762398
2024-07-03,7657.37695477,2724.39,10381.76695477
2024-07-04,7621.1003042,2724.39,10345.4903042
2024-07-05,7594.23798637,2724.39,10318.62798637
2024-07-08,7567.5568118,2724.39,10291.9468118
2024-07-09,7560.91803578,2724.39,10285.308035779999
2024-07-10,7547.28176771,2724.39,10271.67176771
2024-07-11,7548.26838907,2724.39,10272.65838907
2024-07-12,7519.29369568,2724.39,10243.68369568
2024-07-15,7503.96440884,2724.39,10228.35440884
2024-07-16,7490.61682416,2724.39,10215.00682416
2024-07-17,7466.42183806,2724.39,10190.811838059999
2024-07-18,7441.35145022,2724.39,10165.741450219999
2024-07-19,7406.024333,2724.39,10130.414333
2024-07-22,7427.13939268,2724.39,10151.52939268
2024-07-23,7415.44599301,2724.39,10139.83599301
2024-07-24,7399.84379926,2724.39,10124.23379926
2024-07-25,7400.78516108,2724.39,10125.17516108
2024-07-26,7387.14451618,2724.39,10111.53451618
2024-07-29,7393.62322064,2724.39,10118.01322064
2024-07-30,7397.7533524,2724.39,10122.1433524
2024-07-31,7418.96882387,2724.39,10143.35882387
2024-08-01,7427.93992998,2724.39,10152.32992998
2024-08-02,7413.59830054,2724.39,10137.98830054
2024-08-05,7398.18172372,2724.39,10122.57172372
2024-08-06,7407.75446219,2724.39,10132.14446219
2024-08-07,7405.38204386,2724.39,10129.772043859999
2024-08-08,7403.11931631,2724.39,10127.50931631
2024-08-09,7398.20558982,2724.39,10122.595589819999
2024-08-12,7392.94913283,2724.39,10117.33913283
2024-08-13,7396.09113886,2724.39,10120.48113886
2024-08-14,7397.25384912,2724.39,10121.64384912
2024-08-15,7382.35739847,2724.39,10106.74739847
2024-08-16,7361.17355213,2724.39,10085.56355213
2024-08-19,7358.45825682,2724.39,10082.84825682
2024-08-20,7357.49560342,2724.39,10081.88560342
2024-08-21,7351.99955823,2724.39,10076.38955823
2024-08-22,7320.35606499,2724.39,10044.74606499
2024-08-23,7291.97010072,2724.39,10016.36010072
2024-08-26,7291.0887802,2724.39,10015.4787802
2024-08-27,7273.0260243,2724.39,9997.4160243
2024-08-28,7264.05581174,2724.39,9988.445811739999
2024-08-29,7270.09320287,2724.39,9994.48320287
2024-08-30,7273.92495681,2724.39,9998.31495681
2024-09-02,7284.6808848,2724.39,10009.0708848
2024-09-03,7284.46866207,2724.39,10008.85866207
2024-09-04,7280.28796228,2724.39,10004.67796228
2024-09-05,7275.9261708,2724.39,10000.3161708
2024-09-06,7253.91397412,2724.39,9978.30397412
2024-09-09,7257.50772848,2724.39,9981.89772848
2024-09-10,7258.04249926,2724.39,9982.43249926
2024-09-11,7247.19503933,2724.39,9971.58503933
2024-09-12,7238.60499312,2724.39,9962.994993119999
2024-09-13,7197.76282455,2724.39,9922.15282455
2024-09-18,7191.86405254,2724.39,9916.25405254
2024-09-19,7202.98592968,2724.39,9927.37592968
2024-09-20,7181.16339596,2724.39,9905.55339596
2024-09-23,7177.61015028,2724.39,9902.00015028
2024-09-24,7172.64509182,2724.39,9897.03509182
2024-09-25,7159.52976997,2724.39,9883.91976997
2024-09-26,7168.40036786,2724.39,9892.79036786
2024-09-27,7226.22172263,2724.39,9950.61172263
2024-09-30,7502.55842337,2724.39,10226.94842337
2024-10-08,8059.24955389,2724.39,10783.63955389
2024-10-09,8249.11948198,2724.39,10973.50948198
2024-10-10,8268.12806408,2724.39,10992.518064079999
2024-10-11,8233.86486778,2724.39,10958.254867779999
2024-10-14,8265.6373796,2724.39,10990.0273796
2024-10-15,8278.42917705,2724.39,11002.81917705
2024-10-16,8269.12817605,2724.39,10993.51817605
2024-10-17,8284.89901354,2724.39,11009.28901354
2024-10-18,8362.46672541,2724.39,11086.85672541
2024-10-21,8469.48646793,2724.39,11193.87646793
2024-10-22,8514.9624724,2724.39,11239.3524724
2024-10-23,8548.01769061,2724.39,11272.40769061
2024-10-24,8583.14485171,2724.39,11307.53485171
2024-10-25,8599.77091153,2724.39,11324.16091153
2024-10-28,8668.25658131,2724.39,11392.646581309999
2024-10-29,8676.71497826,2724.39,11401.10497826
2024-10-30,8718.59506573,2724.39,11442.98506573
2024-10-31,8766.30728168,2724.39,11490.697281679999
2024-11-01,8734.97765288,2724.39,11459.367652879999
2024-11-04,8795.59251402,2724.39,11519.98251402
2024-11-05,8906.84772868,2724.39,11631.23772868
2024-11-06,9023.41939873,2724.39,11747.80939873
2024-11-07,9158.49059176,2724.39,11882.88059176
2024-11-08,9242.30512864,2724.39,11966.69512864
2024-11-11,9421.14058709,2724.39,12145.53058709
2024-11-12,9448.27518751,2724.39,12172.66518751
2024-11-13,9482.25611563,2724.39,12206.64611563
2024-11-14,9454.13470996,2724.39,12178.52470996
2024-11-15,9421.604155,2724.39,12145.994155
2024-11-18,9419.31413907,2724.39,12143.70413907
2024-11-19,9436.41325522,2724.39,12160.80325522
2024-11-20,9454.36591119,2724.39,12178.75591119
2024-11-21,9468.33680677,2724.39,12192.726806769999
2024-11-22,9421.38257073,2724.39,12145.77257073
2024-11-25,9429.39649367,2724.39,12153.786493669999
2024-11-26,9410.65222693,2724.39,12135.04222693
2024-11-27,9420.5744935,2724.39,12144.9644935
2024-11-28,9432.5375449,2724.39,12156.9275449
2024-11-29,9458.97197131,2724.39,12183.36197131
2024-12-02,9494.1489792,2724.39,12218.538979199999
2024-12-03,9496.11483673,2724.39,12220.504836729999
2024-12-04,9497.64176036,2724.39,12222.03176036
2024-12-05,9521.35960524,2724.39,12245.74960524
2024-12-06,9512.30708261,2724.39,12236.697082609999
2024-12-09,9514.53513614,2724.39,12238.92513614
2024-12-10,9566.48446126,2724.39,12290.87446126
2024-12-11,9591.66669434,2724.39,12316.056694339999
2024-12-12,9617.58282389,2724.39,12341.972823889999
2024-12-13,9572.99883806,2724.39,12297.38883806
2024-12-16,9568.68983361,2724.39,12293.07983361
2024-12-17,9549.8103823,2724.39,12274.2003823
2024-12-18,9553.44734903,2724.39,12277.83734903
2024-12-19,9565.04384519,2724.39,12289.43384519
2024-12-20,9596.99763814,2724.39,12321.387638139999
2024-12-23,9561.44920489,2724.39,12285.839204889999
2024-12-24,9568.00015587,2724.39,12292.39015587
2024-12-25,9556.99365165,2724.39,12281.38365165
2024-12-26,9568.43753174,2724.39,12292.82753174
2024-12-27,9552.23986645,2724.39,12276.62986645
2024-12-30,9564.51973149,2724.39,12288.90973149
2024-12-31,9495.04401354,2724.39,12219.43401354
2025-01-02,9480.28697338,2724.39,12204.67697338
2025-01-03,9403.49502202,2724.39,12127.88502202
2025-01-06,9369.40484542,2724.39,12093.79484542
2025-01-07,9366.19486694,2724.39,12090.58486694
2025-01-08,9347.98277212,2724.39,12072.37277212
2025-01-09,9346.99072676,2724.39,12071.380726759999
2025-01-10,9318.47072917,2724.39,12042.86072917
2025-01-13,9314.98491977,2724.39,12039.37491977
2025-01-14,9349.83756674,2724.39,12074.227566739999
2025-01-15,9352.43523067,2724.39,12076.82523067
2025-01-16,9355.72524508,2724.39,12080.11524508
2025-01-17,9319.49689547,2724.39,12043.88689547
2025-01-20,9315.5094743,2724.39,12039.8994743
2025-01-21,9318.33618165,2724.39,12042.72618165
2025-01-22,9326.120942,2724.39,12050.510941999999
2025-01-23,9294.53719597,2724.39,12018.92719597
2025-01-24,9231.70752645,2724.39,11956.09752645
2025-01-27,9068.36932381,2724.39,11792.75932381
2025-02-05,9173.92767343,2724.39,11898.31767343
2025-02-06,9236.56820579,2724.39,11960.958205789999
2025-02-07,9280.35285866,2724.39,12004.74285866
2025-02-10,9365.41604647,2724.39,12089.80604647
2025-02-11,9391.46823237,2724.39,12115.85823237
2025-02-12,9411.42844137,2724.39,12135.81844137
2025-02-13,9405.85522678,2724.39,12130.24522678
2025-02-14,9413.52939939,2724.39,12137.919399389999
2025-02-17,9491.58718589,2724.39,12215.977185889999
2025-02-18,9454.24585208,2724.39,12178.635852079999
2025-02-19,9503.98196565,2724.39,12228.37196565
2025-02-20,9533.02647173,2724.39,12257.41647173
2025-02-21,9567.06096115,2724.39,12291.45096115
2025-02-24,9608.17195447,2724.39,12332.56195447
2025-02-25,9638.79747065,2724.39,12363.18747065
2025-02-26,9682.81688463,2724.39,12407.206884629999
2025-02-27,9679.08224325,2724.39,12403.47224325
2025-02-28,9609.07206926,2724.39,12333.46206926
2025-03-03,9597.10302382,2724.39,12321.49302382
2025-03-04,9591.04687354,2724.39,12315.43687354
2025-03-05,9594.07691107,2724.39,12318.46691107
2025-03-06,9653.26732669,2724.39,12377.65732669
2025-03-07,9616.83902616,2724.39,12341.22902616
2025-03-10,9659.80054878,2724.39,12384.19054878
2025-03-11,9657.95797513,2724.39,12382.34797513
2025-03-12,9709.25278485,2724.39,12433.642784849999
2025-03-13,9681.66630947,2724.39,12406.05630947
2025-03-14,9677.61631056,2724.39,12402.00631056
2025-03-17,9713.14793092,2724.39,12437.53793092
2025-03-18,9748.37417875,2724.39,12472.76417875
2025-03-19,9749.98389156,2724.39,12474.373891559999
2025-03-20,9769.25908288,2724.39,12493.64908288
2025-03-21,9716.55569946,2724.39,12440.945699459999
2025-03-24,9697.86080222,2724.39,12422.25080222
2025-03-25,9689.43026169,2724.39,12413.82026169
2025-03-26,9694.73222868,2724.39,12419.12222868
2025-03-27,9684.17545674,2724.39,12408.56545674
2025-03-28,9672.13232779,2724.39,12396.522327789999
2025-03-31,9670.26910148,2724.39,12394.65910148
2025-04-01,9649.15147379,2724.39,12373.54147379
2025-04-02,9633.73933304,2724.39,12358.129333039999
2025-04-03,9588.06215111,2724.39,12312.45215111
2025-04-07,9396.58581632,2724.39,12120.975816319999
2025-04-08,9213.56014088,2724.39,11937.950140879999
2025-04-09,9193.76233259,2724.39,11918.15233259
2025-04-10,9207.19496266,2724.39,11931.58496266
2025-04-11,9182.2182342,2724.39,11906.608234199999
2025-04-14,9227.53835196,2724.39,11951.92835196
2025-04-15,9223.46969118,2724.39,11947.85969118
2025-04-16,9191.59004275,2724.39,11915.98004275
2025-04-17,9169.79946296,2724.39,11894.18946296
2025-04-18,9136.44906996,2724.39,11860.839069959999
2025-04-21,9167.5789012,2724.39,11891.9689012
2025-04-22,9145.50232887,2724.39,11869.892328869999
2025-04-23,9148.25452131,2724.39,11872.64452131
2025-04-24,9132.55772009,2724.39,11856.94772009
2025-04-25,9099.51876584,2724.39,11823.908765839999
2025-04-28,9106.21691549,2724.39,11830.60691549
2025-04-29,9104.76190696,2724.39,11829.15190696
2025-04-30,9022.97294171,2724.39,11747.36294171
2025-05-06,9082.36842318,2724.39,11806.75842318
2025-05-07,9111.75339517,2724.39,11836.14339517
2025-05-08,9111.57862069,2724.39,11835.968620689999
2025-05-09,9092.17878305,2724.39,11816.56878305
2025-05-12,9097.91926143,2724.39,11822.309261429999
2025-05-13,9096.32087491,2724.39,11820.710874909999
2025-05-14,9095.05314379,2724.39,11819.44314379
2025-05-15,9083.49137943,2724.39,11807.881379429999
2025-05-16,9074.27084606,2724.39,11798.66084606
2025-05-19,9096.57468124,2724.39,11820.964681239999
2025-05-20,9096.02494527,2724.39,11820.41494527
2025-05-21,9086.72788726,2724.39,11811.11788726
2025-05-22,9075.35824938,2724.39,11799.74824938
2025-05-23,9054.71558442,2724.39,11779.10558442
2025-05-26,9079.63207363,2724.39,11804.02207363
2025-05-27,9102.28044137,2724.39,11826.670441369999
2025-05-28,9099.86392086,2724.39,11824.25392086
2025-05-29,9083.82726705,2724.39,11808.217267049999
2025-05-30,9050.65691813,2724.39,11775.04691813
2025-06-03,9065.39733658,2724.39,11789.787336579999
2025-06-04,9075.5116891,2724.39,11799.9016891
2025-06-05,9094.98147688,2724.39,11819.37147688
2025-06-06,9072.72972139,2724.39,11797.11972139
2025-06-09,9114.10866748,2724.39,11838.49866748
2025-06-10,9123.41653816,2724.39,11847.806538159999
2025-06-11,9133.54209893,2724.39,11857.93209893
2025-06-12,9151.67037266,2724.39,11876.06037266
2025-06-13,9129.55300781,2724.39,11853.94300781
2025-06-16,9162.89694734,2724.39,11887.286947339999
2025-06-17,9199.89046739,2724.39,11924.28046739
2025-06-18,9200.11904287,2724.39,11924.509042869999
2025-06-19,9152.55863687,2724.39,11876.94863687
2025-06-20,9110.5317488,2724.39,11834.9217488
2025-06-23,9130.51422559,2724.39,11854.904225589999
2025-06-24,9146.22047518,2724.39,11870.61047518
2025-06-25,9168.09346278,2724.39,11892.48346278
2025-06-26,9202.44377739,2724.39,11926.83377739
2025-06-27,9216.06906801,2724.39,11940.45906801
2025-06-30,9254.18708645,2724.39,11978.57708645
2025-07-01,9268.95132373,2724.39,11993.34132373
2025-07-02,9280.80643653,2724.39,12005.19643653
2025-07-03,9288.87433388,2724.39,12013.264333879999
2025-07-04,9257.02841567,2724.39,11981.41841567
2025-07-07,9288.27818949,2724.39,12012.66818949
2025-07-08,9310.76466397,2724.39,12035.15466397
2025-07-09,9329.60493605,2724.39,12053.99493605
2025-07-10,9356.91412605,2724.39,12081.30412605
2025-07-11,9377.52116945,2724.39,12101.911169449999
2025-07-14,9428.37358485,2724.39,12152.76358485
2025-07-15,9455.28632364,2724.39,12179.67632364
2025-07-16,9500.76970726,2724.39,12225.15970726
2025-07-17,9528.72205457,2724.39,12253.11205457
2025-07-18,9521.91948293,2724.39,12246.309482929999
2025-07-21,9596.0879723,2724.39,12320.4779723
2025-07-22,9695.71695398,2724.39,12420.10695398
2025-07-23,9706.92921044,2724.39,12431.319210439999
2025-07-24,9730.54656825,2724.39,12454.93656825
2025-07-25,9781.89855705,2724.39,12506.28855705
2025-07-28,9898.96449187,2724.39,12623.354491869999
